age,income,credit_score,existing_loans,existing_loan_emi,employed,default,loan_amount,loan_tenure_months,emi_to_income_ratio,loan_to_income_ratio,employment_type,cibil_risk,dti_risk,age_risk,emp_risk,loan_income_risk,risk_score
25,34806,618,2,10240,1,0,209000,18,0.29,6.0,Salaried,0.47,1.0,0.6,0.2,0.42792792792792794,0.5551891891891891
47,29405,592,1,4633,0,0,107000,36,0.16,3.64,Gig Worker,0.5133333333333333,0.4310617367920548,0.4,0.8,0.16216216216216217,0.48608975852233804
35,50111,561,1,7564,1,0,351000,18,0.15,7.0,Salaried,0.565,0.9001350335588328,0.2,0.2,0.5405405405405406,0.5356148394707893
52,111329,865,2,34584,1,0,891000,36,0.31,8.0,Government,0.058333333333333334,0.8882681062436562,0.4,0.1,0.6531531531531533,0.3975399995338871
42,65282,685,4,32641,1,0,326000,36,0.5,4.99,Salaried,0.35833333333333334,1.0,0.2,0.2,0.31418918918918926,0.46462837837837845
46,167639,601,2,52620,1,0,1173000,30,0.31,7.0,Salaried,0.49833333333333335,0.9118800915459212,0.4,0.2,0.5405405405405406,0.5385511039675615
30,37028,655,1,5915,1,0,185000,36,0.16,5.0,Salaried,0.4083333333333333,0.49754640132192257,0.2,0.2,0.3153153153153153,0.354183897627778
34,55173,702,0,0,1,0,331000,36,0.0,6.0,Salaried,0.33,0.277745891542495,0.2,0.2,0.42792792792792794,0.292625662074813
36,68095,669,0,0,1,0,409000,12,0.0,6.01,Salaried,0.385,0.8342103760269559,0.2,0.2,0.42905405405405406,0.4484107021148471
52,102090,598,1,14231,1,0,715000,36,0.14,7.0,Salaried,0.5033333333333333,0.5565695482925378,0.4,0.2,0.5405405405405406,0.45122346815421555
62,11473,628,3,5507,0,1,69000,36,0.48,6.01,Retired,0.4533333333333333,1.0,0.7,0.6,0.42905405405405406,0.6403581081081081
32,53541,794,2,16192,1,0,428000,36,0.3,7.99,Self-Employed,0.17666666666666667,0.874124156842074,0.2,0.5,0.6520270270270271,0.4893350932645726
54,162154,587,3,77999,1,0,973000,24,0.48,6.0,Government,0.5216666666666666,1.0,0.4,0.1,0.42792792792792794,0.5306891891891892
25,30877,540,1,4568,1,0,185000,30,0.15,5.99,Self-Employed,0.6,0.5794316517508539,0.6,0.5,0.42680180180180183,0.5488781832079836
27,27988,668,2,8193,1,0,168000,12,0.29,6.0,Salaried,0.38666666666666666,1.0,0.6,0.2,0.42792792792792794,0.5301891891891892
30,16542,545,1,2687,0,1,79000,18,0.16,4.78,Gig Worker,0.5916666666666667,0.7129215420232226,0.2,0.8,0.29054054054054057,0.5793114665868868
25,34656,627,2,9879,1,0,243000,36,0.29,7.01,Salaried,0.455,0.7997172206832872,0.6,0.2,0.5416666666666666,0.5176793051708217
25,34185,599,4,17092,1,1,171000,36,0.5,5.0,Self-Employed,0.5016666666666667,1.0,0.6,0.5,0.3153153153153153,0.6077972972972974
46,174440,600,4,87220,1,0,1221000,36,0.5,7.0,Government,0.5,1.0,0.4,0.1,0.5405405405405406,0.5410810810810811
39,82387,705,3,37179,1,0,659000,18,0.45,8.0,Government,0.325,1.0,0.2,0.1,0.6531531531531533,0.48547297297297304
46,104236,720,5,52118,1,0,730000,36,0.5,7.0,Salaried,0.3,1.0,0.4,0.2,0.5405405405405406,0.5010810810810811
50,106286,635,0,0,1,0,744000,24,0.0,7.0,Government,0.44166666666666665,0.4861098043643252,0.4,0.1,0.5405405405405406,0.39510853217216235
45,65585,692,2,19963,1,0,394000,36,0.3,6.01,Salaried,0.3466666666666667,0.7854297081254465,0.4,0.2,0.42905405405405406,0.4447155351394698
49,167505,631,1,24247,1,0,1173000,30,0.14,7.0,Government,0.4483333333333333,0.6302995930469738,0.4,0.1,0.5405405405405406,0.43315597934282457
41,68927,732,1,9386,1,0,551000,12,0.14,7.99,Self-Employed,0.28,1.0,0.2,0.5,0.6520270270270271,0.5518040540540541
27,27183,581,1,3892,1,0,163000,36,0.14,6.0,Self-Employed,0.5316666666666666,0.5162404062451886,0.6,0.5,0.42792792792792794,0.5127492907504863
54,116198,713,2,31418,1,0,697000,24,0.27,6.0,Salaried,0.31166666666666665,0.8671931626285403,0.4,0.2,0.42792792792792794,0.4544874798463243
34,58919,719,1,9683,1,0,471000,24,0.16,7.99,Salaried,0.3016666666666667,0.8290477887721561,0.2,0.2,0.6520270270270271,0.4555660012470931
30,36184,886,2,11866,1,0,289000,24,0.33,7.99,Salaried,0.023333333333333334,1.0,0.2,0.2,0.6520270270270271,0.41480405405405407
39,69372,559,4,34686,1,1,416000,36,0.5,6.0,Entrepreneur,0.5683333333333334,1.0,0.2,0.4,0.42792792792792794,0.5846891891891892
31,22540,900,5,11270,0,0,96000,18,0.5,4.26,Gig Worker,0.0,1.0,0.2,0.8,0.23198198198198197,0.46479729729729735
36,26163,760,2,7607,0,0,95000,18,0.29,3.63,Gig Worker,0.23333333333333334,0.820801499431626,0.2,0.8,0.16103603603603603,0.47935578026331194
46,107343,846,0,0,1,0,751000,18,0.0,7.0,Salaried,0.09,0.647802251074006,0.4,0.2,0.5405405405405406,0.35003164384958263
46,115678,772,4,57839,1,0,925000,30,0.5,8.0,Salaried,0.21333333333333335,1.0,0.4,0.2,0.6531531531531533,0.49197297297297304
31,21455,624,3,10245,0,1,97000,12,0.48,4.52,Gig Worker,0.46,1.0,0.2,0.8,0.2612612612612612,0.6071891891891892
36,68764,752,1,11236,1,0,481000,36,0.16,6.99,Salaried,0.24666666666666667,0.5961722003546214,0.2,0.2,0.5394144144144145,0.3639552122508175
54,161823,646,2,47578,1,0,809000,24,0.29,5.0,Government,0.42333333333333334,0.837193861331345,0.4,0.1,0.3153153153153153,0.44359576263013356
47,160493,692,2,50876,1,0,1123000,24,0.32,7.0,Salaried,0.3466666666666667,1.0,0.4,0.2,0.5405405405405406,0.5150810810810811
66,93656,606,3,40172,1,0,375000,12,0.43,4.0,Entrepreneur,0.49,1.0,0.3,0.4,0.20270270270270271,0.5374054054054055
56,109861,645,3,54286,1,0,769000,36,0.49,7.0,Government,0.425,1.0,0.3,0.1,0.5405405405405406,0.5085810810810811
55,116980,771,4,58490,1,0,702000,30,0.5,6.0,Government,0.215,1.0,0.3,0.1,0.42792792792792794,0.4286891891891892
25,30896,735,2,9461,1,0,185000,36,0.31,5.99,Self-Employed,0.275,0.7875824750177417,0.6,0.5,0.42680180180180183,0.5034158890247056
51,177992,781,2,55101,1,0,1424000,36,0.31,8.0,Government,0.19833333333333333,0.886337172041024,0.4,0.1,0.6531531531531533,0.43905726598322903
41,66288,588,5,33144,1,0,398000,30,0.5,6.0,Salaried,0.52,1.0,0.2,0.2,0.42792792792792794,0.5301891891891892
35,21985,550,1,3047,0,0,73000,12,0.14,3.32,Gig Worker,0.5833333333333334,0.6921638490890253,0.2,0.8,0.12612612612612611,0.5469598811911753
44,27661,788,5,13830,0,0,91000,36,0.5,3.29,Gig Worker,0.18666666666666668,0.985610171829036,0.2,0.8,0.12274774774774774,0.5008147051194212
53,105183,782,0,0,1,0,736000,12,0.0,7.0,Self-Employed,0.19666666666666666,0.9718511757814687,0.4,0.5,0.5405405405405406,0.5230438750264483
48,115862,716,3,48813,1,0,695000,30,0.42,6.0,Government,0.30666666666666664,1.0,0.4,0.1,0.42792792792792794,0.46618918918918917
31,62663,733,0,0,1,0,501000,30,0.0,8.0,Self-Employed,0.2783333333333333,0.44417492512859796,0.2,0.5,0.6531531531531533,0.41251670425512244
50,103479,769,1,15903,1,0,828000,12,0.15,8.0,Government,0.21833333333333332,1.0,0.4,0.1,0.6531531531531533,0.47347297297297297
34,55639,714,1,7883,1,0,445000,30,0.14,8.0,Salaried,0.31,0.6804679371583882,0.2,0.2,0.6531531531531533,0.42108995726257004
44,26642,742,5,13321,0,0,94000,30,0.5,3.53,Gig Worker,0.2633333333333333,1.0,0.2,0.8,0.14977477477477474,0.5314662162162163
38,83190,765,2,25189,1,0,499000,18,0.3,6.0,Entrepreneur,0.225,1.0,0.2,0.4,0.42792792792792794,0.48168918918918924
39,65788,692,1,9705,1,0,329000,24,0.15,5.0,Self-Employed,0.3466666666666667,0.5931510643616196,0.2,0.5,0.3153153153153153,0.4195850633877022
51,108138,672,0,0,1,0,541000,24,0.0,5.0,Salaried,0.38,0.34742129912190395,0.4,0.2,0.3153153153153153,0.3281526220777733
29,39108,730,2,10935,1,0,274000,12,0.28,7.01,Salaried,0.2833333333333333,1.0,0.6,0.2,0.5416666666666666,0.5162499999999999
65,73417,881,1,10288,1,0,441000,36,0.14,6.01,Self-Employed,0.03166666666666667,0.5116435339680637,0.3,0.5,0.42905405405405406,0.3317689916001241
25,26245,632,2,7745,1,0,131000,12,0.3,4.99,Salaried,0.44666666666666666,1.0,0.6,0.2,0.31418918918918926,0.5311283783783785
34,53283,665,0,0,1,0,320000,30,0.0,6.01,Salaried,0.39166666666666666,0.33364821383514026,0.2,0.2,0.42905405405405406,0.32527016156689315
46,171013,559,4,85506,1,1,1026000,18,0.5,6.0,Entrepreneur,0.5683333333333334,1.0,0.4,0.4,0.42792792792792794,0.6046891891891892
49,28171,734,2,9124,0,1,124000,12,0.32,4.4,Gig Worker,0.27666666666666667,1.0,0.4,0.8,0.2477477477477478,0.5701621621621622
40,68736,657,3,28359,1,0,412000,30,0.41,5.99,Self-Employed,0.405,1.0,0.2,0.5,0.42680180180180183,0.5555202702702703
41,68997,587,1,10128,1,0,414000,36,0.15,6.0,Self-Employed,0.5216666666666666,0.5224381736403998,0.2,0.5,0.42792792792792794,0.4712987325992891
46,176387,694,1,24343,1,0,882000,18,0.14,5.0,Government,0.3433333333333333,0.6930121456418746,0.4,0.1,0.3153153153153153,0.38355033370776603
39,80894,819,3,32883,1,0,485000,36,0.41,6.0,Salaried,0.135,0.9550609897359965,0.2,0.2,0.42792792792792794,0.40345443662318836
58,102595,671,2,31774,1,0,616000,30,0.31,6.0,Government,0.38166666666666665,0.849738183039026,0.3,0.1,0.42792792792792794,0.44112373494894574
52,168736,679,1,25829,1,0,1181000,18,0.15,7.0,Government,0.36833333333333335,0.9031871395860113,0.4,0.1,0.5405405405405406,0.4773778659775839
52,118406,816,2,33128,1,0,947000,12,0.28,8.0,Salaried,0.14,1.0,0.4,0.2,0.6531531531531533,0.469972972972973
30,37314,699,3,15897,1,0,187000,24,0.43,5.01,Self-Employed,0.335,1.0,0.2,0.5,0.31644144144144143,0.5179662162162163
41,72040,603,1,9777,1,0,504000,24,0.14,7.0,Self-Employed,0.495,0.7120349805663521,0.2,0.5,0.5405405405405406,0.5275898262226691
38,68752,755,1,11004,1,0,413000,36,0.16,6.01,Entrepreneur,0.24166666666666667,0.5448622639395272,0.2,0.4,0.42905405405405406,0.3730736740929899
29,34020,789,3,16762,1,0,238000,30,0.49,7.0,Salaried,0.185,1.0,0.6,0.2,0.5405405405405406,0.48658108108108106
46,119408,683,2,33211,1,0,597000,36,0.28,5.0,Government,0.3616666666666667,0.6950167120758706,0.4,0.1,0.3153153153153153,0.389551475316265
35,52450,710,5,26225,1,0,367000,24,0.5,7.0,Salaried,0.31666666666666665,1.0,0.2,0.2,0.5405405405405406,0.48608108108108106
49,141716,595,2,45647,1,1,992000,36,0.32,7.0,Salaried,0.5083333333333333,0.8609067378366542,0.4,0.2,0.5405405405405406,0.5288077655402447
29,38568,630,3,18836,1,0,193000,30,0.49,5.0,Salaried,0.45,1.0,0.6,0.2,0.3153153153153153,0.5322972972972972
62,70710,673,0,0,1,0,283000,12,0.0,4.0,Self-Employed,0.37833333333333335,0.5558698282499724,0.3,0.5,0.20270270270270271,0.41287286246789856
31,46704,706,2,13786,1,0,327000,36,0.3,7.0,Salaried,0.3233333333333333,0.8161090175478666,0.2,0.2,0.5405405405405406,0.44210833546804773
44,66204,650,1,9038,1,0,463000,36,0.14,6.99,Salaried,0.4166666666666667,0.5513038263325255,0.2,0.2,0.5394144144144145,0.40373811874529353
51,116358,670,3,47538,1,0,815000,30,0.41,7.0,Salaried,0.38333333333333336,1.0,0.4,0.2,0.5405405405405406,0.5260810810810811
35,48491,690,4,24246,1,0,291000,18,0.5,6.0,Entrepreneur,0.35,1.0,0.2,0.4,0.42792792792792794,0.5191891891891892
52,175355,620,3,77219,1,0,877000,24,0.44,5.0,Government,0.4666666666666667,1.0,0.4,0.1,0.3153153153153153,0.4972972972972973
27,28079,678,3,11444,1,0,168000,30,0.41,5.98,Salaried,0.37,1.0,0.6,0.2,0.42567567567567577,0.5248513513513513
59,115674,792,0,0,1,0,694000,30,0.0,6.0,Government,0.18,0.3333122011476698,0.3,0.1,0.42792792792792794,0.2515172394761066
42,83601,652,1,12749,1,0,418000,18,0.15,5.0,Salaried,0.41333333333333333,0.7171210516266197,0.2,0.2,0.3153153153153153,0.4105775602039522
34,45752,627,1,6192,1,0,229000,30,0.14,5.01,Entrepreneur,0.455,0.5036331137922325,0.2,0.4,0.31644144144144143,0.4098744946642744
38,27189,866,1,4313,0,0,88000,24,0.16,3.24,Gig Worker,0.056666666666666664,0.48914798059672826,0.2,0.8,0.11711711711711713,0.3368545627167497
51,29485,718,4,14742,0,1,128000,24,0.5,4.34,Gig Worker,0.30333333333333334,1.0,0.4,0.8,0.24099099099099097,0.5771486486486487
34,61467,638,2,16745,1,0,307000,18,0.27,4.99,Salaried,0.43666666666666665,0.9164959939359212,0.2,0.2,0.31418918918918926,0.46725237686235865
33,47315,751,0,0,1,0,284000,36,0.0,6.0,Self-Employed,0.24833333333333332,0.27788540945045226,0.2,0.5,0.42792792792792794,0.3281605415518023
39,27861,720,4,13930,0,0,62000,30,0.5,2.23,Gig Worker,0.3,0.956933028646176,0.2,0.8,0.003378378378378357,0.5097400139183008
27,23029,654,2,6767,1,0,138000,24,0.29,5.99,Salaried,0.41,0.9058867804362616,0.6,0.2,0.42680180180180183,0.5134919653793357
63,73244,696,2,24055,1,0,366000,24,0.33,5.0,Self-Employed,0.34,0.8943849780641874,0.3,0.5,0.3153153153153153,0.5028935418133442
35,16701,676,4,8350,0,0,69000,24,0.5,4.13,Gig Worker,0.37333333333333335,1.0,0.2,0.8,0.21734234234234234,0.5746013513513514
51,144082,779,3,61922,1,0,864000,36,0.43,6.0,Entrepreneur,0.20166666666666666,0.9939016208362832,0.4,0.4,0.42792792792792794,0.49316459439826
44,73905,754,2,23100,1,0,443000,36,0.31,5.99,Salaried,0.24333333333333335,0.7984474563190482,0.2,0.2,0.42680180180180183,0.3966321343500324
30,38072,528,2,10900,1,0,190000,36,0.29,4.99,Salaried,0.62,0.7082097857470836,0.2,0.2,0.31418918918918926,0.47018082481514933
41,69377,852,1,11248,1,0,416000,30,0.16,6.0,Salaried,0.08,0.6033379618285278,0.2,0.2,0.42792792792792794,0.29902367964632115
51,29222,676,2,8547,0,0,89000,18,0.29,3.05,Gig Worker,0.37333333333333335,0.7694798693019212,0.4,0.8,0.09572072072072069,0.5187280754335885
39,69816,837,3,31731,1,0,489000,36,0.45,7.0,Self-Employed,0.105,1.0,0.2,0.5,0.5405405405405406,0.4825810810810811
56,129344,757,5,64672,1,0,776000,12,0.5,6.0,Government,0.23833333333333334,1.0,0.3,0.1,0.42792792792792794,0.4356891891891892
54,114015,719,5,57008,1,0,798000,18,0.5,7.0,Entrepreneur,0.3016666666666667,1.0,0.4,0.4,0.5405405405405406,0.5415810810810812
53,145118,692,1,23215,1,0,1016000,12,0.16,7.0,Entrepreneur,0.3466666666666667,1.0,0.4,0.4,0.5405405405405406,0.5550810810810811
36,66166,900,1,10532,1,0,463000,12,0.16,7.0,Salaried,0.0,1.0,0.2,0.2,0.5405405405405406,0.3910810810810811
29,37001,678,0,0,1,0,185000,36,0.0,5.0,Salaried,0.37,0.23147522539430865,0.6,0.2,0.3153153153153153,0.31616610364587444
34,55353,646,2,15690,1,0,277000,30,0.28,5.0,Entrepreneur,0.42333333333333334,0.7504360899840821,0.2,0.4,0.3153153153153153,0.46190631979331787
44,26766,653,1,3795,0,0,122000,24,0.14,4.56,Gig Worker,0.4116666666666667,0.5528365173063671,0.2,0.8,0.2657657657657657,0.48157399419145663
48,178917,700,2,57081,1,0,1252000,30,0.32,7.0,Government,0.3333333333333333,0.9204857870160776,0.4,0.1,0.5405405405405406,0.4712025278351005
25,33669,699,1,5485,1,0,202000,24,0.16,6.0,Salaried,0.335,0.6881536263163279,0.6,0.2,0.42792792792792794,0.4367275957682712
41,68546,780,0,0,1,0,548000,36,0.0,7.99,Entrepreneur,0.2,0.37012182141000743,0.2,0.4,0.6520270270270271,0.35033450940655597
43,67189,760,4,33594,1,0,470000,36,0.5,7.0,Salaried,0.23333333333333334,1.0,0.2,0.2,0.5405405405405406,0.46108108108108115
38,81240,760,2,24129,1,0,487000,18,0.3,5.99,Government,0.23333333333333334,1.0,0.2,0.1,0.42680180180180183,0.42402027027027034
57,119928,681,1,17404,1,0,839000,12,0.15,7.0,Government,0.365,1.0,0.3,0.1,0.5405405405405406,0.4905810810810811
47,111384,754,2,35893,1,0,891000,12,0.32,8.0,Government,0.24333333333333335,1.0,0.4,0.1,0.6531531531531533,0.48097297297297303
57,118190,762,1,16252,1,0,827000,36,0.14,7.0,Salaried,0.23,0.5531238150749107,0.3,0.2,0.5405405405405406,0.3583620348498088
39,80971,693,1,11444,1,0,405000,24,0.14,5.0,Salaried,0.345,0.5829041673356304,0.2,0.2,0.3153153153153153,0.35652333913120493
53,148976,722,2,46950,1,0,1043000,18,0.32,7.0,Salaried,0.2966666666666667,1.0,0.4,0.2,0.5405405405405406,0.5000810810810812
61,84387,762,3,34566,1,0,506000,30,0.41,6.0,Entrepreneur,0.23,1.0,0.3,0.4,0.42792792792792794,0.4931891891891892
57,134678,716,1,20172,1,0,808000,24,0.15,6.0,Salaried,0.30666666666666664,0.6662640602853556,0.3,0.2,0.42792792792792794,0.3927552042605281
28,21331,724,2,6325,1,0,149000,18,0.3,6.99,Salaried,0.29333333333333333,1.0,0.6,0.2,0.5394144144144145,0.5189121621621622
38,65511,812,3,28504,1,0,393000,12,0.44,6.0,Salaried,0.14666666666666667,1.0,0.2,0.2,0.42792792792792794,0.41818918918918924
37,27990,717,1,4110,0,0,73000,36,0.15,2.61,Gig Worker,0.305,0.365474441930319,0.2,0.8,0.046171171171171144,0.3697942861582555
47,111916,651,1,16888,1,0,671000,18,0.15,6.0,Entrepreneur,0.415,0.8066433422950812,0.4,0.4,0.42792792792792794,0.5103500247629595
50,147010,592,0,0,1,0,1029000,30,0.0,7.0,Salaried,0.5133333333333333,0.38886243566197315,0.4,0.2,0.5405405405405406,0.41229668999657443
31,62130,709,2,17377,1,0,435000,18,0.28,7.0,Salaried,0.31833333333333336,1.0,0.2,0.2,0.5405405405405406,0.4865810810810811
42,68828,673,0,0,1,0,413000,12,0.0,6.0,Self-Employed,0.37833333333333335,0.8333979065367453,0.2,0.5,0.42792792792792794,0.5060386658233755
25,17975,764,2,5470,0,0,53000,18,0.3,2.95,Gig Worker,0.22666666666666666,0.7801988358316593,0.6,0.8,0.08445945945945947,0.49571862787683374
59,21650,826,0,0,0,0,94000,36,0.0,4.34,Gig Worker,0.12333333333333334,0.201009323411171,0.7,0.8,0.24099099099099097,0.3534009795014414
35,47921,617,2,15254,1,1,288000,12,0.32,6.01,Self-Employed,0.4716666666666667,1.0,0.2,0.5,0.42905405405405406,0.5758581081081081
42,65560,629,2,20691,1,0,459000,30,0.32,7.0,Salaried,0.45166666666666666,0.9149633923123857,0.2,0.2,0.5405405405405406,0.5053219291591775
38,27492,698,5,13746,0,0,96000,30,0.5,3.49,Gig Worker,0.33666666666666667,1.0,0.2,0.8,0.14527027027027029,0.5527905405405406
55,117240,636,2,32705,1,0,821000,36,0.28,7.0,Government,0.44,0.7891299265830143,0.3,0.1,0.5405405405405406,0.46036356272683465
25,33130,682,3,14217,1,0,166000,30,0.43,5.01,Salaried,0.36333333333333334,0.9935774893517121,0.6,0.2,0.31644144144144143,0.5048605885541442
41,66627,657,3,29149,1,0,333000,18,0.44,5.0,Salaried,0.405,1.0,0.2,0.2,0.3153153153153153,0.47879729729729736
40,67047,619,1,9873,1,1,469000,18,0.15,7.0,Self-Employed,0.4683333333333333,0.89311864700771,0.2,0.5,0.5405405405405406,0.5648607428330086
36,27108,766,2,8425,0,0,82000,18,0.31,3.02,Gig Worker,0.22333333333333333,0.7980765552331142,0.2,0.8,0.09234234234234233,0.46037049015962994
62,12042,706,1,1646,0,1,98000,24,0.14,8.14,Retired,0.3233333333333333,0.7929653619738324,0.7,0.6,0.6689189189189191,0.5855791783312959
31,51187,846,1,6963,1,0,358000,18,0.14,6.99,Salaried,0.09,0.8743069167591019,0.2,0.2,0.5394144144144145,0.38648889135193765
51,165264,728,1,24254,1,0,992000,18,0.15,6.0,Salaried,0.2866666666666667,0.8003871695298745,0.4,0.2,0.42792792792792794,0.43028598157165787
46,109585,803,1,17086,1,0,877000,12,0.16,8.0,Government,0.16166666666666665,1.0,0.4,0.1,0.6531531531531533,0.45647297297297296
57,109556,641,5,54778,1,0,767000,24,0.5,7.0,Salaried,0.43166666666666664,1.0,0.3,0.2,0.5405405405405406,0.530581081081081
33,53801,640,3,24896,1,1,323000,30,0.46,6.0,Self-Employed,0.43333333333333335,1.0,0.2,0.5,0.42792792792792794,0.5641891891891893
33,49843,877,0,0,1,0,349000,18,0.0,7.0,Salaried,0.03833333333333333,0.6483320589614353,0.2,0.2,0.5405405405405406,0.31466409582143995
55,163112,651,1,23292,1,0,1142000,24,0.14,7.0,Government,0.415,0.7241990506863725,0.3,0.1,0.5405405405405406,0.43663084375267425
47,108608,624,0,0,1,0,760000,36,0.0,7.0,Salaried,0.46,0.3239649490386084,0.4,0.2,0.5405405405405406,0.3800723183407333
25,24703,606,2,7983,1,1,173000,18,0.32,7.0,Salaried,0.49,1.0,0.6,0.2,0.5405405405405406,0.578081081081081
35,52526,853,2,17005,1,0,420000,24,0.32,8.0,Salaried,0.07833333333333334,1.0,0.2,0.2,0.6531531531531533,0.43147297297297305
46,107374,678,1,15453,1,0,752000,24,0.14,7.0,Self-Employed,0.37,0.7262207072682607,0.4,0.5,0.5405405405405406,0.5136362578981463
52,113566,732,3,48345,1,0,909000,36,0.43,8.0,Government,0.28,1.0,0.4,0.1,0.6531531531531533,0.49197297297297304
33,47953,712,2,14131,1,0,288000,36,0.29,6.01,Salaried,0.31333333333333335,0.7691906658603216,0.2,0.2,0.42905405405405406,0.41065577457318847
25,22785,642,2,6481,1,0,114000,36,0.28,5.0,Salaried,0.43,0.7057030697583693,0.6,0.2,0.3153153153153153,0.45272306473688967
48,110958,676,1,17218,1,0,777000,36,0.16,7.0,Entrepreneur,0.37333333333333335,0.5828231302735168,0.4,0.4,0.5405405405405406,0.4587868636494603
27,22072,767,1,3527,1,0,132000,36,0.16,5.98,Salaried,0.22166666666666668,0.5431970117997663,0.6,0.2,0.42567567567567577,0.3661506043012929
25,22500,601,0,0,1,0,112000,24,0.0,4.98,Salaried,0.49833333333333335,0.34567901234567905,0.6,0.2,0.31306306306306314,0.38287921254587926
25,15106,753,4,7553,0,1,61000,36,0.5,4.04,Gig Worker,0.245,1.0,0.6,0.8,0.20720720720720723,0.5745810810810812
51,106581,814,2,34048,1,0,746000,24,0.32,7.0,Salaried,0.14333333333333334,1.0,0.4,0.2,0.5405405405405406,0.45408108108108114
43,65654,723,2,19290,1,0,394000,30,0.29,6.0,Salaried,0.295,0.8230860098225378,0.2,0.2,0.42792792792792794,0.4184606916448237
39,70825,806,1,9894,1,0,567000,30,0.14,8.01,Entrepreneur,0.15666666666666668,0.6775855983056831,0.2,0.4,0.6542792792792793,0.41453829146831267
58,124021,590,4,62010,1,1,868000,30,0.5,7.0,Self-Employed,0.5166666666666667,1.0,0.3,0.5,0.5405405405405406,0.6160810810810812
49,154414,553,2,45032,1,0,1081000,36,0.29,7.0,Salaried,0.5783333333333334,0.810157301990944,0.4,0.2,0.5405405405405406,0.5371204065788171
61,73586,719,4,36793,1,0,368000,24,0.5,5.0,Self-Employed,0.3016666666666667,1.0,0.3,0.5,0.3153153153153153,0.5177972972972974
25,13355,653,0,0,0,0,86000,36,0.0,6.44,Gig Worker,0.4116666666666667,0.29812665529625465,0.6,0.8,0.47747747747747754,0.4896532854456853
41,27226,770,3,11690,0,0,100000,18,0.43,3.67,Gig Worker,0.21666666666666667,1.0,0.2,0.8,0.16554054054054054,0.5198310810810811
25,13015,675,4,6508,0,1,80000,24,0.5,6.15,Gig Worker,0.375,1.0,0.6,0.8,0.4448198198198199,0.649222972972973
39,26003,711,3,12854,0,0,69000,12,0.49,2.65,Gig Worker,0.315,1.0,0.2,0.8,0.05067567567567565,0.5321013513513515
39,69733,706,5,34866,1,1,558000,24,0.5,8.0,Self-Employed,0.3233333333333333,1.0,0.2,0.5,0.6531531531531533,0.564972972972973
49,107591,709,1,17715,1,1,861000,18,0.16,8.0,Entrepreneur,0.31833333333333336,1.0,0.4,0.4,0.6531531531531533,0.563472972972973
42,65114,656,3,32098,1,0,326000,24,0.49,5.01,Self-Employed,0.4066666666666667,1.0,0.2,0.5,0.31644144144144143,0.5394662162162163
49,159148,590,1,25275,1,0,796000,24,0.16,5.0,Salaried,0.5166666666666667,0.6120264017001645,0.4,0.2,0.3153153153153153,0.43530389772233846
50,151856,682,2,47009,1,1,1063000,12,0.31,7.0,Entrepreneur,0.36333333333333334,1.0,0.4,0.4,0.5405405405405406,0.5600810810810811
67,11912,816,2,3629,0,1,102000,24,0.3,8.56,Retired,0.14,1.0,0.7,0.6,0.7162162162162163,0.5894324324324324
38,76396,651,0,0,1,0,458000,12,0.0,6.0,Salaried,0.415,0.8326497606041038,0.2,0.2,0.42792792792792794,0.45685162934021517
30,39433,650,4,19716,1,0,197000,18,0.5,5.0,Salaried,0.4166666666666667,1.0,0.2,0.2,0.3153153153153153,0.4822972972972973
44,65762,712,1,9449,1,0,460000,36,0.14,6.99,Salaried,0.31333333333333335,0.5633136101339624,0.2,0.2,0.5394144144144145,0.37574056469565276
32,56107,605,3,25085,1,0,337000,12,0.45,6.01,Salaried,0.49166666666666664,1.0,0.2,0.2,0.42905405405405406,0.5218581081081081
59,105794,780,0,0,1,0,846000,36,0.0,8.0,Government,0.2,0.3702163323691955,0.3,0.1,0.6531531531531533,0.30052705606527186
38,27729,613,3,12776,0,0,61000,24,0.46,2.2,Gig Worker,0.47833333333333333,0.9206767082997743,0.2,0.8,0.0,0.5536691770749436
35,60190,676,3,26604,1,0,301000,36,0.44,5.0,Salaried,0.37333333333333335,0.9681871604117824,0.2,0.2,0.3153153153153153,0.4613440874002429
36,69982,900,2,20690,1,0,490000,24,0.3,7.0,Salaried,0.0,0.9789818969322271,0.2,0.2,0.5405405405405406,0.3858265553141379
50,29220,608,1,4234,0,0,110000,36,0.14,3.76,Gig Worker,0.4866666666666667,0.4157857378254367,0.4,0.8,0.17567567567567566,0.47629778580771054
40,69039,817,0,0,1,0,483000,30,0.0,7.0,Salaried,0.13833333333333334,0.38866920629402707,0.2,0.2,0.5405405405405406,0.2797483826545879
34,50213,709,2,15257,1,0,351000,36,0.3,6.99,Salaried,0.31833333333333336,0.8300307357324465,0.2,0.2,0.5394144144144145,0.4439198460952738
61,94722,720,2,30409,1,0,568000,18,0.32,6.0,Self-Employed,0.3,1.0,0.3,0.5,0.42792792792792794,0.5341891891891892
31,62090,635,5,31045,1,0,373000,12,0.5,6.01,Salaried,0.44166666666666665,1.0,0.2,0.2,0.42905405405405406,0.506858108108108
42,27470,763,4,13735,0,0,139000,30,0.5,5.06,Gig Worker,0.22833333333333333,1.0,0.2,0.8,0.32207207207207206,0.5468108108108108
49,153062,670,3,71483,1,0,1071000,36,0.47,7.0,Government,0.38333333333333336,1.0,0.4,0.1,0.5405405405405406,0.5060810810810811
